analysis_block,outcome,outcome_label,term,estimate,ci_low,ci_high,p_value,q_value,n,estimate_CI_for_table,label,color
food_matrix_ppgr,2h iAUC /1000,2h iAUC /1000,msi_centered,1.28838169134766,0.6535161762132049,1.9232472064821151,6.96203232814193e-05,0.0002142163793274,1497,"1.288 (0.654, 1.923)",2h iAUC /1000 | MSI,#4477AA
food_matrix_ppgr,2h iAUC /1000,2h iAUC /1000,digestibility_centered,0.3880066411928755,0.238567463283902,0.537445819101849,3.5999420358132896e-07,2.879953628650632e-06,1497,"0.388 (0.239, 0.537)",2h iAUC /1000 | Digestibility-risk,#228833
food_matrix_ppgr,2h iAUC /1000,2h iAUC /1000,msi_x_digestibility,0.4101264030649179,0.2157253373402672,0.6045274687895685,3.549598572424092e-05,0.0001183199524141,1497,"0.410 (0.216, 0.605)",2h iAUC /1000 | MSI x digestibility-risk,#EE7733
food_matrix_ppgr,2h peak delta,2h peak delta,msi_centered,20.29048838122573,11.919113177431791,28.66186358501967,2.027777630237365e-06,1.1587300744213517e-05,1497,"20.290 (11.919, 28.662)",2h peak delta | MSI,#4477AA
food_matrix_ppgr,2h peak delta,2h peak delta,digestibility_centered,4.112804345165614,2.1681198866164912,6.057488803714737,3.3952448140732764e-05,0.0001183199524141,1497,"4.113 (2.168, 6.057)",2h peak delta | Digestibility-risk,#228833
food_matrix_ppgr,2h peak delta,2h peak delta,msi_x_digestibility,4.988467977640173,2.6638684506687413,7.313067504611605,2.5986515120590024e-05,0.0001039460604823,1497,"4.988 (2.664, 7.313)",2h peak delta | MSI x digestibility-risk,#EE7733
