msi,digestibility,pred_iauc_per1000
-0.8505618352786911,-2.0790545516473506,1.6625067676131233
-0.79305542819452,-2.0790545516473506,1.6875626844840366
-0.735549021110349,-2.0790545516473506,1.7126186013549496
-0.6780426140261779,-2.0790545516473506,1.7376745182258628
-0.6205362069420068,-2.0790545516473506,1.7627304350967758
-0.5630297998578357,-2.0790545516473506,1.7877863519676889
-0.5055233927736646,-2.0790545516473506,1.8128422688386023
-0.44801698568949366,-2.0790545516473506,1.8378981857095154
-0.39051057860532257,-2.0790545516473506,1.8629541025804284
-0.33300417152115147,-2.0790545516473506,1.8880100194513418
-0.2754977644369804,-2.0790545516473506,1.9130659363222546
-0.2179913573528094,-2.0790545516473506,1.9381218531931677
-0.1604849502686383,-2.0790545516473506,1.9631777700640811
-0.1029785431844672,-2.0790545516473506,1.9882336869349941
-0.04547213610029621,-2.0790545516473506,2.0132896038059074
0.012034270983874884,-2.0790545516473506,2.0383455206768204
0.06954067806804598,-2.0790545516473506,2.063401437547734
0.12704708515221708,-2.0790545516473506,2.0884573544186473
0.18455349223638817,-2.0790545516473506,2.11351327128956
0.24205989932055927,-2.0790545516473506,2.138569188160473
0.29956630640473036,-2.0790545516473506,2.1636251050313864
0.35707271348890124,-2.0790545516473506,2.1886810219022994
0.41457912057307233,-2.0790545516473506,2.2137369387732124
0.47208552765724343,-2.0790545516473506,2.238792855644126
0.5295919347414145,-2.0790545516473506,2.2638487725150385
0.5870983418255856,-2.0790545516473506,2.288904689385952
0.6446047489097567,-2.0790545516473506,2.3139606062568654
0.7021111559939278,-2.0790545516473506,2.3390165231277775
0.7596175630780987,-2.0790545516473506,2.3640724399986914
0.8171239701622698,-2.0790545516473506,2.389128356869605
0.8746303772464409,-2.0790545516473506,2.4141842737405175
0.932136784330612,-2.0790545516473506,2.4392401906114305
0.9896431914147831,-2.0790545516473506,2.464296107482343
1.047149598498954,-2.0790545516473506,2.489352024353257
1.1046560055831254,-2.0790545516473506,2.51440794122417
1.1621624126672963,-2.0790545516473506,2.5394638580950826
1.2196688197514676,-2.0790545516473506,2.564519774965997
1.2771752268356384,-2.0790545516473506,2.5895756918369095
1.3346816339198098,-2.0790545516473506,2.614631608707823
1.3921880410039804,-2.0790545516473506,2.6396875255787355
-0.8505618352786911,-1.9427592230253126,1.6678452886878814
-0.79305542819452,-1.9427592230253126,1.696115716694723
-0.735549021110349,-1.9427592230253126,1.7243861447015645
-0.6780426140261779,-1.9427592230253126,1.752656572708406
-0.6205362069420068,-1.9427592230253126,1.7809270007152476
-0.5630297998578357,-1.9427592230253126,1.8091974287220887
-0.5055233927736646,-1.9427592230253126,1.8374678567289306
-0.44801698568949366,-1.9427592230253126,1.865738284735772
-0.39051057860532257,-1.9427592230253126,1.8940087127426133
-0.33300417152115147,-1.9427592230253126,1.922279140749455
-0.2754977644369804,-1.9427592230253126,1.9505495687562964
-0.2179913573528094,-1.9427592230253126,1.9788199967631377
-0.1604849502686383,-1.9427592230253126,2.0070904247699795
-0.1029785431844672,-1.9427592230253126,2.0353608527768206
-0.04547213610029621,-1.9427592230253126,2.063631280783662
0.012034270983874884,-1.9427592230253126,2.0919017087905036
0.06954067806804598,-1.9427592230253126,2.120172136797345
0.12704708515221708,-1.9427592230253126,2.1484425648041867
0.18455349223638817,-1.9427592230253126,2.1767129928110283
0.24205989932055927,-1.9427592230253126,2.20498342081787
0.29956630640473036,-1.9427592230253126,2.2332538488247113
0.35707271348890124,-1.9427592230253126,2.261524276831553
0.41457912057307233,-1.9427592230253126,2.289794704838394
0.47208552765724343,-1.9427592230253126,2.3180651328452355
0.5295919347414145,-1.9427592230253126,2.346335560852077
0.5870983418255856,-1.9427592230253126,2.3746059888589186
0.6446047489097567,-1.9427592230253126,2.40287641686576
0.7021111559939278,-1.9427592230253126,2.4311468448726012
0.7596175630780987,-1.9427592230253126,2.459417272879443
0.8171239701622698,-1.9427592230253126,2.4876877008862843
0.8746303772464409,-1.9427592230253126,2.515958128893126
0.932136784330612,-1.9427592230253126,2.5442285568999674
0.9896431914147831,-1.9427592230253126,2.5724989849068085
1.047149598498954,-1.9427592230253126,2.6007694129136505
1.1046560055831254,-1.9427592230253126,2.629039840920492
1.1621624126672963,-1.9427592230253126,2.6573102689273327
1.2196688197514676,-1.9427592230253126,2.685580696934175
1.2771752268356384,-1.9427592230253126,2.713851124941016
1.3346816339198098,-1.9427592230253126,2.742121552947858
1.3921880410039804,-1.9427592230253126,2.770391980954699
-0.8505618352786911,-1.8064638944032745,1.6731838097626397
-0.79305542819452,-1.8064638944032745,1.70466874890541
-0.735549021110349,-1.8064638944032745,1.7361536880481796
-0.6780426140261779,-1.8064638944032745,1.7676386271909492
-0.6205362069420068,-1.8064638944032745,1.7991235663337193
-0.5630297998578357,-1.8064638944032745,1.830608505476489
-0.5055233927736646,-1.8064638944032745,1.862093444619259
-0.44801698568949366,-1.8064638944032745,1.8935783837620286
-0.39051057860532257,-1.8064638944032745,1.9250633229047982
-0.33300417152115147,-1.8064638944032745,1.9565482620475685
-0.2754977644369804,-1.8064638944032745,1.988033201190338
-0.2179913573528094,-1.8064638944032745,2.019518140333108
-0.1604849502686383,-1.8064638944032745,2.051003079475878
-0.1029785431844672,-1.8064638944032745,2.0824880186186476
-0.04547213610029621,-1.8064638944032745,2.1139729577614172
0.012034270983874884,-1.8064638944032745,2.1454578969041873
0.06954067806804598,-1.8064638944032745,2.176942836046957
0.12704708515221708,-1.8064638944032745,2.208427775189727
0.18455349223638817,-1.8064638944032745,2.2399127143324966
0.24205989932055927,-1.8064638944032745,2.2713976534752667
0.29956630640473036,-1.8064638944032745,2.3028825926180363
0.35707271348890124,-1.8064638944032745,2.3343675317608064
0.41457912057307233,-1.8064638944032745,2.365852470903576
0.47208552765724343,-1.8064638944032745,2.3973374100463456
0.5295919347414145,-1.8064638944032745,2.428822349189115
0.5870983418255856,-1.8064638944032745,2.4603072883318857
0.6446047489097567,-1.8064638944032745,2.4917922274746553
0.7021111559939278,-1.8064638944032745,2.523277166617425
0.7596175630780987,-1.8064638944032745,2.5547621057601946
0.8171239701622698,-1.8064638944032745,2.5862470449029646
0.8746303772464409,-1.8064638944032745,2.6177319840457343
0.932136784330612,-1.8064638944032745,2.6492169231885043
0.9896431914147831,-1.8064638944032745,2.6807018623312735
1.047149598498954,-1.8064638944032745,2.7121868014740436
1.1046560055831254,-1.8064638944032745,2.7436717406168136
1.1621624126672963,-1.8064638944032745,2.775156679759583
1.2196688197514676,-1.8064638944032745,2.8066416189023538
1.2771752268356384,-1.8064638944032745,2.838126558045123
1.3346816339198098,-1.8064638944032745,2.869611497187893
1.3921880410039804,-1.8064638944032745,2.9010964363306626
-0.8505618352786911,-1.6701685657812364,1.6785223308373982
-0.79305542819452,-1.6701685657812364,1.7132217811160961
-0.735549021110349,-1.6701685657812364,1.7479212313947943
-0.6780426140261779,-1.6701685657812364,1.7826206816734926
-0.6205362069420068,-1.6701685657812364,1.8173201319521906
-0.5630297998578357,-1.6701685657812364,1.8520195822308887
-0.5055233927736646,-1.6701685657812364,1.886719032509587
-0.44801698568949366,-1.6701685657812364,1.921418482788285
-0.39051057860532257,-1.6701685657812364,1.9561179330669831
-0.33300417152115147,-1.6701685657812364,1.9908173833456815
-0.2754977644369804,-1.6701685657812364,2.0255168336243794
-0.2179913573528094,-1.6701685657812364,2.0602162839030775
-0.1604849502686383,-1.6701685657812364,2.0949157341817757
-0.1029785431844672,-1.6701685657812364,2.129615184460474
-0.04547213610029621,-1.6701685657812364,2.164314634739172
0.012034270983874884,-1.6701685657812364,2.19901408501787
0.06954067806804598,-1.6701685657812364,2.2337135352965682
0.12704708515221708,-1.6701685657812364,2.268412985575267
0.18455349223638817,-1.6701685657812364,2.3031124358539645
0.24205989932055927,-1.6701685657812364,2.337811886132663
0.29956630640473036,-1.6701685657812364,2.3725113364113612
0.35707271348890124,-1.6701685657812364,2.407210786690059
0.41457912057307233,-1.6701685657812364,2.441910236968757
0.47208552765724343,-1.6701685657812364,2.4766096872474557
0.5295919347414145,-1.6701685657812364,2.5113091375261534
0.5870983418255856,-1.6701685657812364,2.546008587804852
0.6446047489097567,-1.6701685657812364,2.58070803808355
0.7021111559939278,-1.6701685657812364,2.615407488362248
0.7596175630780987,-1.6701685657812364,2.650106938640946
0.8171239701622698,-1.6701685657812364,2.6848063889196445
0.8746303772464409,-1.6701685657812364,2.719505839198342
0.932136784330612,-1.6701685657812364,2.754205289477041
0.9896431914147831,-1.6701685657812364,2.788904739755738
1.047149598498954,-1.6701685657812364,2.8236041900344366
1.1046560055831254,-1.6701685657812364,2.858303640313135
1.1621624126672963,-1.6701685657812364,2.893003090591833
1.2196688197514676,-1.6701685657812364,2.927702540870532
1.2771752268356384,-1.6701685657812364,2.9624019911492296
1.3346816339198098,-1.6701685657812364,2.997101441427928
1.3921880410039804,-1.6701685657812364,3.0318008917066255
-0.8505618352786911,-1.5338732371591983,1.6838608519121565
-0.79305542819452,-1.5338732371591983,1.721774813326783
-0.735549021110349,-1.5338732371591983,1.7596887747414094
-0.6780426140261779,-1.5338732371591983,1.7976027361560358
-0.6205362069420068,-1.5338732371591983,1.8355166975706623
-0.5630297998578357,-1.5338732371591983,1.8734306589852887
-0.5055233927736646,-1.5338732371591983,1.9113446203999154
-0.44801698568949366,-1.5338732371591983,1.9492585818145418
-0.39051057860532257,-1.5338732371591983,1.987172543229168
-0.33300417152115147,-1.5338732371591983,2.0250865046437947
-0.2754977644369804,-1.5338732371591983,2.0630004660584214
-0.2179913573528094,-1.5338732371591983,2.1009144274730476
-0.1604849502686383,-1.5338732371591983,2.1388283888876742
-0.1029785431844672,-1.5338732371591983,2.1767423503023005
-0.04547213610029621,-1.5338732371591983,2.214656311716927
0.012034270983874884,-1.5338732371591983,2.252570273131554
0.06954067806804598,-1.5338732371591983,2.29048423454618
0.12704708515221708,-1.5338732371591983,2.3283981959608067
0.18455349223638817,-1.5338732371591983,2.3663121573754333
0.24205989932055927,-1.5338732371591983,2.40422611879006
0.29956630640473036,-1.5338732371591983,2.442140080204686
0.35707271348890124,-1.5338732371591983,2.4800540416193124
0.41457912057307233,-1.5338732371591983,2.517968003033939
0.47208552765724343,-1.5338732371591983,2.5558819644485657
0.5295919347414145,-1.5338732371591983,2.593795925863192
0.5870983418255856,-1.5338732371591983,2.6317098872778186
