outcome,term,estimate,se,z,p_value,ci_low,ci_high,n,n_clusters,n_parameters,model,q_value
delayed_peak_flag,digestibility_centered,0.0346944013818988,0.0120020522721595,2.890705738915798,0.0038437784222822,0.0111703789284662,0.0582184238353315,1498,40,17,curve_shape_lpm_or_linear,0.0186460246546441
delayed_peak_flag,msi_x_digestibility,0.038617170833545,0.0107100354611452,3.60569962383819,0.0003113130699557,0.0176255013297004,0.0596088403373897,1498,40,17,curve_shape_lpm_or_linear,0.0022681380811059
delayed_peak_flag,baseline_glucose,-0.1313544478840775,0.0190882559510532,-6.881427419084336,5.9255764148156e-12,-0.1687674295481418,-0.0939414662200131,1498,40,17,curve_shape_lpm_or_linear,1.0073479905186519e-10
delayed_peak_flag,meal_hour_sin,0.0218143956118553,0.0418747970408469,0.5209433156315105,0.6024062595496764,-0.0602602065882047,0.1038889978119154,1498,40,17,curve_shape_lpm_or_linear,0.8084926115008816
delayed_peak_flag,meal_hour_cos,0.0321639415740464,0.0356778947314405,0.9015089543863276,0.367317775016183,-0.037764732099577,0.10209261524767,1498,40,17,curve_shape_lpm_or_linear,0.6459726388215634
delayed_peak_flag,meal_type_Dinner,0.1168634038280819,0.1416503900938645,0.825012933255196,0.4093642480965214,-0.1607713607558925,0.3944981684120563,1498,40,17,curve_shape_lpm_or_linear,0.6734702146104062
delayed_peak_flag,meal_type_Lunch,0.2205502663070296,0.0812267946720959,2.7152402996741154,0.0066227696443714,0.0613457487497215,0.3797547838643377,1498,40,17,curve_shape_lpm_or_linear,0.0270209001490354
delayed_peak_flag,meal_type_Snack,0.1280089832559007,0.0830771633785295,1.540844415602464,0.1233546566333993,-0.0348222569660171,0.2908402234778185,1498,40,17,curve_shape_lpm_or_linear,0.2516434995321346
delayed_peak_flag,meal_type_Snacks,-0.087261993645507,0.1191079267392055,-0.7326296077386416,0.4637843678152495,-0.3207135300543499,0.1461895427633358,1498,40,17,curve_shape_lpm_or_linear,0.6956765517228742
delayed_peak_flag,meal_type_breakfast,-0.008048343497485,0.0878335516144878,-0.091631766557844,0.9269906115531262,-0.1802021046618812,0.164105417666911,1498,40,17,curve_shape_lpm_or_linear,0.9550812361456452
