source_table,outcome,outcome_label,model,term,estimate,se,z,p_value,ci_low,ci_high,n,n_subjects,unit,q_value,estimate_CI,estimate_CI_for_table,load_variable,load_label,n_clusters,n_parameters
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,load_x_msi,0.004400373170602,0.0049597150062833,0.8872229886248137,0.3749588579641363,-0.0053206682417132,0.0141214145829173,1497,,,0.4423671919801608,"0.004 (-0.005, 0.014)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,baseline_glucose_z,-0.0712251458298623,0.0097487862928912,-7.306052639783389,2.7510443534899653e-13,-0.0903327669639292,-0.0521175246957954,1497,,,1.6991744536261549e-12,"-0.071 (-0.090, -0.052)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,meal_hour_sin,0.0731398100080502,0.0276250598619979,2.647589195224297,0.0081067970778528,0.0189946926785342,0.1272849273375663,1497,,,0.013511328463088,"0.073 (0.019, 0.127)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,meal_hour_cos,0.011021658014676,0.0253287432910004,0.4351442899495196,0.6634576970228189,-0.0386226788356847,0.0606659948650368,1497,,,0.7294561066743034,"0.011 (-0.039, 0.061)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,Intercept,0.1851073375953982,0.0374120913402562,4.947794441959432,7.505911239232589e-07,0.111779638568496,0.2584350366223004,1497,,,2.5840022298997435e-06,"0.185 (0.112, 0.258)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,available_carbs_10g,0.0215414082855933,0.0038495048239866,5.595890710765416,2.1949194158706577e-08,0.0139963788305795,0.029086437740607,1497,,,8.864097641016117e-08,"0.022 (0.014, 0.029)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,msi_centered,0.1186059650613779,0.0329023425106288,3.604787866488933,0.0003124080013658,0.0541173737405453,0.1830945563822105,1497,,,0.0005910421647462,"0.119 (0.054, 0.183)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,load_x_msi,0.0099706957302089,0.0046519273431163,2.14334726120842,0.0320852245097923,0.0008529181377009,0.019088473322717,1497,,,0.0479738245454149,"0.010 (0.001, 0.019)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,baseline_glucose_z,-0.0301595557386537,0.0191713705499624,-1.5731559546071578,0.1156827112229026,-0.0677354420165801,0.0074163305392726,1497,,,0.1537555022582883,"-0.030 (-0.068, 0.007)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,meal_hour_sin,0.0995907275344572,0.0298555733947321,3.335749952537494,0.0008506964143496,0.0410738036807823,0.1581076513881321,1497,,,0.001540053853564,"0.100 (0.041, 0.158)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,meal_hour_cos,0.0270330802561015,0.0259226830093955,1.042834966052843,0.2970247339279808,-0.0237753784423136,0.0778415389545167,1497,,,0.3626464774702091,"0.027 (-0.024, 0.078)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,Intercept,0.4009813431897605,0.0463619980619997,8.648922823678342,5.1987804379280335e-18,0.310111826988241,0.49185085939128,1497,,,4.962472236204032e-17,"0.401 (0.310, 0.492)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,available_carbs_10g,0.0390893820246871,0.0035569451378322,10.989593741248916,4.288520554307701e-28,0.0321177695545359,0.0460609944948384,1497,,,1.0006547960051302e-26,"0.039 (0.032, 0.046)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,msi_centered,0.234146947386208,0.05093745916085,4.596753572784615,4.291246456703754e-06,0.1343095274309418,0.3339843673414742,1497,,,1.3060315303011426e-05,"0.234 (0.134, 0.334)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,load_x_msi,-0.0063386628012089,0.0043624644031245,-1.4530004638362064,0.1462236252209605,-0.0148890930313331,0.0022117674289152,1497,,,0.1872375688804982,"-0.006 (-0.015, 0.002)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,baseline_glucose_z,-0.1112256918432718,0.0190530253497536,-5.837691904645999,5.292891507305607e-09,-0.148569621528789,-0.0738817621577547,1497,,,2.4700160367426168e-08,"-0.111 (-0.149, -0.074)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,meal_hour_sin,0.0989642645023863,0.0274817714249362,3.6010875344297726,0.0003168888537222,0.0450999925095112,0.1528285364952614,1497,,,0.0005941666007292,"0.099 (0.045, 0.153)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,meal_hour_cos,0.0585531411749493,0.0282917511071148,2.0696188423707818,0.0384880521482489,0.0031013090050042,0.1140049733448945,1497,,,0.056128409382863,"0.059 (0.003, 0.114)",,available_carbs_10g,Available carbohydrate per 10 g,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,Intercept,3.0485776773893685,0.2642070574539487,11.538592900459276,8.429279333294352e-31,2.5307318447796288,3.566423509999108,1497,,,2.5287837999883054e-29,"3.049 (2.531, 3.566)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,carb_fiber_ratio_z,0.8644507527848178,0.1507059356490338,5.736009992320165,9.693294507477811e-09,0.5690671189127114,1.159834386656924,1497,,,4.240816347021541e-08,"0.864 (0.569, 1.160)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,msi_centered,1.3521105884948388,0.3514585032880934,3.8471414856806088,0.0001195039639543,0.6632519220501757,2.040969254939502,1497,,,0.0002436488585478,"1.352 (0.663, 2.041)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,load_x_msi,0.9940011949654788,0.2330107269127019,4.265903154483886,1.9909513645637557e-05,0.5373001702165828,1.4507022197143744,1497,,,5.098777884858398e-05,"0.994 (0.537, 1.451)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,baseline_glucose_z,-0.449847145257111,0.1380485164117496,-3.2586162962836696,0.0011195697843732,-0.7204222374241402,-0.1792720530900817,1497,,,0.0019924547010032,"-0.450 (-0.720, -0.179)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,meal_hour_sin,0.2239962443765302,0.2163721428366162,1.0352360587641405,0.3005586827775417,-0.2000931555832376,0.6480856443362981,1497,,,0.3648400195565535,"0.224 (-0.200, 0.648)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,meal_hour_cos,-0.1125221450272579,0.1477023829534491,-0.761816720741203,0.4461693994096439,-0.4020188156160183,0.1769745255615023,1497,,,0.5204808583268217,"-0.113 (-0.402, 0.177)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,Intercept,52.34015609263251,3.561749588426884,14.695069036492695,6.932779604459334e-49,45.35912689931582,59.321185285949205,1497,,,4.852945723121534e-47,"52.340 (45.359, 59.321)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,carb_fiber_ratio_z,11.898647161164384,1.9771293647565955,6.018142956785849,1.7642935254513987e-09,8.023473606241456,15.773820716087313,1497,,,8.616317217320784e-09,"11.899 (8.023, 15.774)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,msi_centered,20.794105259943716,4.735652703530088,4.390969220450478,1.1284651566393584e-05,11.51222596102474,30.07598455886269,1497,,,3.159702438590204e-05,"20.794 (11.512, 30.076)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,load_x_msi,11.705030901887412,2.631462530658534,4.448108519697668,8.662976253308548e-06,6.547364341796685,16.862697461978136,1497,,,2.5267014072149933e-05,"11.705 (6.547, 16.863)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,baseline_glucose_z,-9.349674789354308,1.917799666905264,-4.875209309240205,1.086931451057627e-06,-13.108562136488624,-5.590787442219989,1497,,,3.623104836858757e-06,"-9.350 (-13.109, -5.591)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,meal_hour_sin,5.246482851328416,3.070971863261599,1.708411240784298,0.0875600629683449,-0.7726220006643185,11.26558770332115,1497,,,0.118629762731306,"5.246 (-0.773, 11.266)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,meal_hour_cos,-0.3085908425544801,1.9963965376080623,-0.1545739219344726,0.8771572301450601,-4.221528056266282,3.604346371157322,1497,,,0.9080431325962168,"-0.309 (-4.222, 3.604)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,Intercept,0.2400685376358685,0.0330142651094717,7.271660806013023,3.5509432789893234e-13,0.175360578021304,0.3047764972504331,1497,,,2.130565967393594e-12,"0.240 (0.175, 0.305)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,carb_fiber_ratio_z,0.0795795257327977,0.0155064644769698,5.132022573616889,2.866451105417206e-07,0.0491868553579367,0.1099721961076586,1497,,,1.05606093357476e-06,"0.080 (0.049, 0.110)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,msi_centered,0.1546488033674882,0.039907120750528,3.8752182682946863,0.0001065291682378,0.0764308466964532,0.2328667600385232,1497,,,0.0002237112532995,"0.155 (0.076, 0.233)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,load_x_msi,0.097532414319086,0.015548021489907,6.272979130006915,3.5420440019182606e-10,0.0670582921988681,0.1280065364393038,1497,,,1.907254462571371e-09,"0.098 (0.067, 0.128)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,baseline_glucose_z,-0.0416262249287173,0.0180239782013757,-2.3094915264345026,0.0209163213519893,-0.0769532222034137,-0.006299227654021,1497,,,0.0327793095814758,"-0.042 (-0.077, -0.006)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,meal_hour_sin,0.0077651824188316,0.0305188146253954,0.2544391882235845,0.7991562790528054,-0.0520516942469433,0.0675820590846067,1497,,,0.8460644471733039,"0.008 (-0.052, 0.068)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,meal_hour_cos,-0.037592646440028,0.0231858270181244,-1.6213631892725584,0.1049397704799362,-0.0830368673955519,0.0078515745154957,1497,,,0.1403652980941822,"-0.038 (-0.083, 0.008)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,Intercept,0.2444628832207969,0.0146019364836786,16.741812532471037,6.4979078493215e-63,0.2158430877127868,0.2730826787288071,1497,,,6.822803241787575e-61,"0.244 (0.216, 0.273)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,carb_fiber_ratio_z,0.1030865121830707,0.015303154421082,6.736291704738703,1.624799356695262e-11,0.0730923295177498,0.1330806948483916,1497,,,9.477996247389027e-11,"0.103 (0.073, 0.133)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,msi_centered,0.0462913413479651,0.0118493349805694,3.9066615488441983,9.358008593472113e-05,0.023066644786049,0.0695160379098811,1497,,,0.0002005287555744,"0.046 (0.023, 0.070)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,load_x_msi,0.0712275904082772,0.0181024662794399,3.9346898543418094,8.33041975262172e-05,0.0357467565005748,0.1067084243159796,1497,,,0.0001822279320886,"0.071 (0.036, 0.107)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,baseline_glucose_z,-0.07995053413205,0.0107695933241687,-7.423728243537989,1.1386867688989817e-13,-0.1010589370474208,-0.0588421312166791,1497,,,7.472631920899569e-13,"-0.080 (-0.101, -0.059)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,meal_hour_sin,-0.0042735868769573,0.0244891019037174,-0.1745097428954167,0.8614648745266171,-0.0522722266082435,0.0437250528543287,1497,,,0.9000379286098984,"-0.004 (-0.052, 0.044)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,meal_hour_cos,-0.0490045324736501,0.0232260746728814,-2.1098930044717097,0.0348675729579426,-0.0945276388324977,-0.0034814261148024,1497,,,0.0512041281200556,"-0.049 (-0.095, -0.003)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,Intercept,0.2516184833781828,0.032942236047561,7.63817255801651,2.2032645085965542e-14,0.1870517007249632,0.3161852660314024,1497,,,1.5422851560175876e-13,"0.252 (0.187, 0.316)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,carb_fiber_ratio_z,0.0829332543462564,0.0163726847999309,5.0653423894538205,4.0766695272980253e-07,0.0508427921383918,0.1150237165541211,1497,,,1.451017967343365e-06,"0.083 (0.051, 0.115)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,msi_centered,0.1705699190481617,0.0410842825473229,4.151707379864566,3.300040402359624e-05,0.0900447252554087,0.2510951128409147,1497,,,7.965614764316333e-05,"0.171 (0.090, 0.251)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,load_x_msi,0.0859155160986579,0.0164206804512484,5.232153220065007,1.6754677751899524e-07,0.053730982414211,0.1181000497831048,1497,,,6.407983288245747e-07,"0.086 (0.054, 0.118)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,baseline_glucose_z,-0.0370550461977468,0.0202032137854594,-1.834116422824568,0.0666367141036031,-0.0766533452172472,0.0025432528217536,1497,,,0.0923338690479332,"-0.037 (-0.077, 0.003)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,meal_hour_sin,0.0325732046235744,0.0288720299467977,1.1281923953250557,0.2592386748644871,-0.024015974072149,0.0891623833192979,1497,,,0.3221308977606053,"0.033 (-0.024, 0.089)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,meal_hour_cos,-0.0215660086506875,0.022162996314383,-0.9730637656015824,0.3305216112800204,-0.0650054814268782,0.0218734641255031,1497,,,0.3966259335360244,"-0.022 (-0.065, 0.022)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,Intercept,0.5445619360156485,0.0405366543455943,13.433815513559589,3.8314998608170986e-41,0.4651100934982835,0.6240137785330135,1497,,,1.3410249512859846e-39,"0.545 (0.465, 0.624)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,carb_fiber_ratio_z,0.0981838476308732,0.0171085719799542,5.738868664545056,9.531109518874984e-09,0.0646510465501628,0.1317166487115836,1497,,,4.240816347021541e-08,"0.098 (0.065, 0.132)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,msi_centered,0.2175238481160284,0.0505543372729469,4.3027732109630765,1.6867348062117525e-05,0.1184373470610523,0.3166103491710045,1497,,,4.4276788663058506e-05,"0.218 (0.118, 0.317)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,load_x_msi,0.0454327120153141,0.0187229122584181,2.426583609870141,0.015241737859887,0.0087358039888146,0.0821296200418136,1497,,,0.024812131399816,"0.045 (0.009, 0.082)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,baseline_glucose_z,-0.1220925538382582,0.019073014641582,-6.401324391167738,1.5403491009381972e-10,-0.1594756625357589,-0.0847094451407575,1497,,,8.512455557816352e-10,"-0.122 (-0.159, -0.085)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,meal_hour_sin,0.0365506844256543,0.0313953672428781,1.1642063028883882,0.2443404165810494,-0.0249842353703867,0.0980856042216954,1497,,,0.3072544160600023,"0.037 (-0.025, 0.098)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,meal_hour_cos,-0.0032028172668663,0.027124266602458,-0.1180794051985938,0.9060047415500104,-0.0563663798076841,0.0499607452739514,1497,,,0.9220654768232944,"-0.003 (-0.056, 0.050)",,carb_fiber_ratio_z,Carb/fiber ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,Intercept,3.3986756517715992,0.3165299628799757,10.737295202161748,6.800767688104535e-27,2.778276924526847,4.019074379016352,1498,,,1.4281612145019524e-25,"3.399 (2.778, 4.019)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,carb_protein_ratio_z,0.0340428566767928,0.070194912605649,0.4849761245240607,0.62769328172085,-0.1035391720302792,0.1716248853838648,1498,,,0.7011467508583963,"0.034 (-0.104, 0.172)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,msi_centered,1.3238159758759909,0.3401354349594253,3.8920260573083447,9.941056493043094e-05,0.6571505233555174,1.9904814283964645,1498,,,0.0002108708953069,"1.324 (0.657, 1.990)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,load_x_msi,-0.0240528417261716,0.0957948208562625,-0.2510870787290503,0.8017467856547021,-0.2118106906044462,0.1637050071521029,1498,,,0.8460644471733039,"-0.024 (-0.212, 0.164)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,baseline_glucose_z,-0.4376334202693395,0.1255687764991864,-3.4852089227147567,0.0004917529227448,-0.6837482222077449,-0.1915186183309341,1498,,,0.0009138771130656,"-0.438 (-0.684, -0.192)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,meal_hour_sin,1.1329412355003603,0.3067561376404579,3.6932960631687695,0.0002213660473312,0.5316992057250628,1.7341832652756577,1498,,,0.0004304339809218,"1.133 (0.532, 1.734)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,meal_hour_cos,0.2157436860441004,0.1927328375838689,1.119392464453382,0.2629727443315632,-0.1620126756202826,0.5935000477084835,1498,,,0.324848684174284,"0.216 (-0.162, 0.594)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,Intercept,57.09837982077399,4.135719736184624,13.806153091372106,2.339980182225717e-43,48.99236913785212,65.20439050369585,1498,,,9.827916765348011e-42,"57.098 (48.992, 65.204)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,carb_protein_ratio_z,0.622643473059032,0.9980869166602532,0.6238369250871352,0.532734687020709,-1.333606883595064,2.5788938297131283,1498,,,0.611334886745076,"0.623 (-1.334, 2.579)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,msi_centered,20.44539822398407,4.558067750479781,4.485540659599014,7.272927501729743e-06,11.5115854330437,29.379211014924444,1498,,,2.151147570934149e-05,"20.445 (11.512, 29.379)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,load_x_msi,-0.0217213770032458,1.4168162682278933,-0.0153311177252462,0.9877680170430616,-2.7986812627299167,2.755238508723425,1498,,,0.9877680170430616,"-0.022 (-2.799, 2.755)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,baseline_glucose_z,-9.233708413855368,1.801433046924338,-5.125757201812449,2.963443045275697e-07,-12.76451718582707,-5.702899641883665,1498,,,1.0729707577722351e-06,"-9.234 (-12.765, -5.703)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,meal_hour_sin,17.671766600282226,3.7733769171149176,4.683276277047315,2.823255714184052e-06,10.275947842736986,25.067585357827465,1498,,,8.84901044744255e-06,"17.672 (10.276, 25.068)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,meal_hour_cos,4.122444247216578,2.6608195383782007,1.5493137312608782,0.1213063204794524,-1.0927620480046958,9.337650542437853,1498,,,0.1602158949728617,"4.122 (-1.093, 9.338)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,Intercept,0.2727598850476088,0.0362246473657322,7.529676750025015,5.0866088851404536e-14,0.2017595762107736,0.343760193884444,1498,,,3.445767309288694e-13,"0.273 (0.202, 0.344)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,carb_protein_ratio_z,0.0058300878118129,0.0097969641578383,0.595091266833759,0.5517824659467501,-0.0133719619375501,0.025032137561176,1498,,,0.6263476640476622,"0.006 (-0.013, 0.025)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,msi_centered,0.1521887039244605,0.0389355578146494,3.90873310840817,9.278139481537116e-05,0.0758750106077477,0.2285023972411734,1498,,,0.0002005287555744,"0.152 (0.076, 0.229)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,load_x_msi,0.0013073108174912,0.0114240649551201,0.1144348200598496,0.908893112868676,-0.0210838564945443,0.0236984781295267,1498,,,0.9220654768232944,"0.001 (-0.021, 0.024)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,baseline_glucose_z,-0.0402773111762623,0.0172564290305241,-2.3340466967422784,0.0195932769067771,-0.0740999120760896,-0.0064547102764351,1498,,,0.0310050323974734,"-0.040 (-0.074, -0.006)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,meal_hour_sin,0.0925866654478023,0.0307166703107455,3.0142155549787217,0.002576446803939,0.032381991638741,0.1527913392568636,1498,,,0.0043633373292515,"0.093 (0.032, 0.153)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,meal_hour_cos,-0.0071594195952849,0.0262523211058263,-0.2727156797459728,0.7850717807375386,-0.0586139689627046,0.0442951297721347,1498,,,0.8368785479943306,"-0.007 (-0.059, 0.044)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,Intercept,0.2826173458163318,0.0158549221673892,17.82521180694448,4.503818359734431e-71,0.2515416983682489,0.3136929932644146,1498,,,9.458018555442302e-69,"0.283 (0.252, 0.314)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,carb_protein_ratio_z,0.0167131667904405,0.0110521867877425,1.5122045176594665,0.1304818421197548,-0.0049491193135348,0.0383754528944159,1498,,,0.1693799908264699,"0.017 (-0.005, 0.038)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,msi_centered,0.0432653591674017,0.010687378403657,4.048266799704326,5.159830949977872e-05,0.0223180974962339,0.0642126208385695,1498,,,0.0001203960554994,"0.043 (0.022, 0.064)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,load_x_msi,-0.0158667897034257,0.0172338202199752,-0.9206774528746096,0.357218851243271,-0.0496450773345771,0.0179114979277256,1498,,,0.4262270384152666,"-0.016 (-0.050, 0.018)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,baseline_glucose_z,-0.0800405547997027,0.0100750387350948,-7.944441396626442,1.9506782047362127e-15,-0.0997876307204887,-0.0602934788789168,1498,,,1.6385696919784185e-14,"-0.080 (-0.100, -0.060)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,meal_hour_sin,0.1023362124372998,0.0270564978305899,3.782315548673817,0.0001553762214145,0.0493054766893434,0.1553669481852561,1498,,,0.0003054990786067,"0.102 (0.049, 0.155)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,meal_hour_cos,-0.0187167606876717,0.0234640710677423,-0.7976774632856833,0.4250576853821422,-0.0647063399804468,0.0272728186051033,1498,,,0.4986710275432953,"-0.019 (-0.065, 0.027)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
