outcome,outcome_label,exposure,exposure_label,exposure_value,estimate,low,high,n,ref_value,knot_1,knot_2,knot_3,knot_4,p_overall,p_nonlinear,p_overall_fmt,p_nonlinear_fmt,include_creatinine,x_label,y_label,panel,panel_title,annotation
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,71.3307793782372,-0.2051497360556525,-0.4044576783009707,-0.005841793810334339,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,71.56173201900468,-0.2039249866901147,-0.4008622320731847,-0.006987741307044659,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,71.79268465977216,-0.2027002373245769,-0.39728475684154807,-0.008115717807605755,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,72.02363730053965,-0.20147548795903905,-0.3937259123845784,-0.009225063533499722,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,72.25458994130713,-0.20025073859350126,-0.3901863855572032,-0.010315091629799322,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,72.48554258207461,-0.1990259892279634,-0.38666689127975634,-0.011385087176170483,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,72.71649522284208,-0.19780123986242568,-0.38316817353095145,-0.012434306193899902,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,72.94744786360957,-0.19657649049688786,-0.37969100633903285,-0.013461974654742831,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,73.17840050437705,-0.19535174113135004,-0.3762361947643399,-0.01446728749836021,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,73.40935314514454,-0.19412699176581225,-0.37280457586543514,-0.015449407666189324,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,73.64030578591202,-0.1929022424002744,-0.3693970196397749,-0.016407465160773876,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,73.8712584266795,-0.1916774930347366,-0.3660144299285989,-0.017340556140874347,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,74.10221106744699,-0.19045274366919876,-0.3626577452743166,-0.018247742064080946,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,74.33316370821447,-0.18922799430366097,-0.3593279397171539,-0.01912804889016806,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,74.56411634898195,-0.18800324493812312,-0.3560260235162028,-0.019980466360043386,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,74.79506898974944,-0.18677849557258533,-0.35275304377830896,-0.020803947366861697,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,75.02602163051692,-0.18555374620704748,-0.34951008497642916,-0.021597407437665805,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,75.2569742712844,-0.1843289968415097,-0.3462982693372425,-0.022359724345776877,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,75.48792691205189,-0.18310424747597184,-0.3431187570758958,-0.0230897378760479,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,75.71887955281937,-0.18187949811043405,-0.3399727464538781,-0.02378624976699001,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,75.94983219358684,-0.18065474874489632,-0.3368614736341601,-0.024448023855632522,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,76.18078483435433,-0.17942999937935847,-0.3337862123059812,-0.025073786452735725,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,76.41173747512181,-0.17820525001382068,-0.3307482730500715,-0.02566222697756987,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,76.6426901158893,-0.17698050064828283,-0.32774900241373095,-0.026211998882834736,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,76.87364275665678,-0.17575575128274504,-0.324789781664159,-0.02672172090133107,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,77.10459539742426,-0.17453100191720722,-0.32187202518781244,-0.027189978646601998,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,77.33554803819175,-0.1733062525516694,-0.31899717850349507,-0.027615326599843754,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,77.56650067895923,-0.17208150318613158,-0.3161667158574608,-0.027996290514802347,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,77.79745331972671,-0.17085675382059376,-0.3133821373701725,-0.02833137027101504,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,78.0284059604942,-0.16963200445505594,-0.3106449657066281,-0.028619043203483796,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,78.25935860126168,-0.16840725508951812,-0.30795674224547565,-0.02885776793356057,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,78.49031124202916,-0.1671825057239803,-0.3053190227265986,-0.02904598872136202,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,78.72126388279665,-0.16595775635844248,-0.30273337236257186,-0.029182140354313102,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,78.95221652356412,-0.16473300699290475,-0.3002013604064382,-0.029264653579371303,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,79.1831691643316,-0.16350825762736693,-0.2977245541766661,-0.029291961078067724,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,79.41412180509909,-0.1622835082618291,-0.2953045125499315,-0.029262503973726678,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,79.64507444586657,-0.1610587588962913,-0.29294277894342147,-0.029174738849161108,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,79.87602708663405,-0.15983400953075347,-0.29064087382058656,-0.02902714524092037,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,80.10697972740154,-0.15860926016521565,-0.2884002867674284,-0.028818233563002893,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,80.33793236816902,-0.15738451079967783,-0.28622246820022146,-0.028546553399134172,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,80.5688850089365,-0.15615976143414,-0.2841088207796577,-0.02821070208862228,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,80.79983764970399,-0.1549350120686022,-0.2820606906203088,-0.027809333516895574,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,81.03079029047147,-0.15371026270306437,-0.2800793583975078,-0.027341167008620937,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,81.26174293123896,-0.15248551333752655,-0.27816603046568555,-0.026804996209367576,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,81.49269557200644,-0.15126076397198876,-0.27632183011226297,-0.02619969783171458,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,81.72364821277392,-0.1500360146064509,-0.2745477890788,-0.02552424013410183,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,81.9546008535414,-0.14881126524091318,-0.2728448394856907,-0.024777690996135665,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,82.18555349430888,-0.14758633812507707,-0.27121337874578977,-0.02395929750436436,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,82.41650613507636,-0.1463588718044779,-0.2696483044934278,-0.023069439115527987,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,82.64745877584384,-0.1451250381782246,-0.26814030562251306,-0.022109770733936163,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,82.87841141661133,-0.14388098196796825,-0.2666792096680278,-0.021082754267908718,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,83.10936405737881,-0.1426228478953598,-0.26525408353996927,-0.01999161225075037,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,83.3403166981463,-0.1413467806820504,-0.2638532790674689,-0.01884028229663187,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,83.57126933891378,-0.14004892504969102,-0.2624644856718272,-0.01763336442755485,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,83.80222197968126,-0.1387254257199327,-0.2610747882985649,-0.01637606314130051,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,84.03317462044875,-0.13737242741442648,-0.25967072874844177,-0.015074126080411171,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,84.26412726121623,-0.13598607485482345,-0.2582383686400327,-0.013733781069614232,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,84.49507990198371,-0.13456251276277462,-0.25676335239620285,-0.012361673129346384,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,84.7260325427512,-0.133097885859931,-0.2552309688552219,-0.010964802864640105,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
