exposure,model,outcome,term,estimate,std_error,z,p_value,ci_low,ci_high,n,clusters,r2,fdr
pct_oxidative_10,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_3,0.053104203714985344,0.05842861353068877,0.9088732473019088,0.3634170368292063,-0.06141587880516464,0.16762428623513534,5261,90,0.12132940443362628,0.4613592169675739
pct_oxidative_10,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_4,0.1028537821291894,0.05909290048382355,1.7405438096128862,0.0817635744308011,-0.012968302819104757,0.21867586707748354,5261,90,0.12132940443362628,0.14255532295240322
pct_oxidative_10,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_5,-0.08096923665669115,0.06035956064751241,-1.3414484099633373,0.17977490904528368,-0.19927397552581547,0.037335502212433175,5261,90,0.12132940443362628,0.2623345819492319
pct_oxidative_10,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_7,-0.3395110557181801,0.08131113991548006,-4.175455614951277,2.9739023673106384e-05,-0.498880889952521,-0.18014122148383918,5261,90,0.12132940443362628,0.00012574689537368604
pct_oxidative_10,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_9,-0.6047738674050264,0.20499095179759846,-2.9502466430916465,0.0031752034237005774,-1.0065561329283192,-0.20299160188173337,5261,90,0.12132940443362628,0.007927177853937106
pct_oxidative_10,survey_weighted_standardized_wls,response_vulnerability_index,cycle_2015-2016,-0.01193985192890229,0.04835970010021607,-0.24689673228244322,0.8049881453190157,-0.10672486412532578,0.0828451602675212,5261,90,0.12132940443362628,0.8345147375218368
pct_oxidative_10,survey_weighted_standardized_wls,response_vulnerability_index,cycle_2017-2018,0.08380856333744036,0.05169300638121269,1.6212746985421946,0.1049587387747973,-0.017509729169736518,0.18512685584461724,5261,90,0.12132940443362628,0.17613388350645673
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,Intercept,0.3434037574393589,0.06908946721437441,4.970421270927272,6.680758523547711e-07,0.2079884016991851,0.47881911317953274,5261,90,0.12761868151979738,3.7763866601527593e-06
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,ln_oxidative_to_MEHP_z,0.13202442382300825,0.020346449134929716,6.488818906310077,8.651187574981766e-11,0.09214538351854601,0.17190346412747048,5261,90,0.12761868151979738,9.109191623069037e-10
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,RIDAGEYR,0.20488033173166087,0.017234605519745264,11.887729689950518,1.370822698965186e-32,0.17110050491296014,0.2386601585503616,5261,90,0.12761868151979738,8.17924210382561e-31
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,INDFMPIR,0.018166521800584225,0.017812715737626713,1.019862555949857,0.30779365006650644,-0.016746401045164134,0.05307944464633259,5261,90,0.12761868151979738,0.40412026915822485
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,DR1TKCAL,0.005849228923023937,0.014469237881883344,0.4042527305703948,0.6860268815031308,-0.022510477325467418,0.03420893517151529,5261,90,0.12761868151979738,0.7319866473377431
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,ln_URXUCR,0.045755781220652166,0.018714163488891537,2.4449813772233076,0.014485962162406517,0.009076020782424754,0.08243554165887958,5261,90,0.12761868151979738,0.030386569067235546
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,ever_smoker,0.04507744037997155,0.019757396810720203,2.2815475546612953,0.022516066068129455,0.006352942630959951,0.08380193812898315,5261,90,0.12761868151979738,0.04396773628576552
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,alcohol_ever,-0.07180310095573747,0.02429624359018837,-2.9553169686170726,0.0031234796756247187,-0.11942373839250667,-0.024182463518968265,5261,90,0.12761868151979738,0.007837890587899412
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,any_physical_activity,-0.07500313418328107,0.019477443730974153,-3.8507688801075455,0.00011774757828262527,-0.11317892389599041,-0.03682734447057173,5261,90,0.12761868151979738,0.00045819166331717223
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,RIAGENDR_2,-0.1252807724182593,0.03351100870347618,-3.7384960126629556,0.00018512442849030094,-0.19096234947707263,-0.05959919535944598,5261,90,0.12761868151979738,0.0006762708714237524
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,RIDRETH3_2,-0.26374031631145045,0.06178439925114025,-4.2687202515217955,1.965976443763724e-05,-0.38483773884368533,-0.14264289377921557,5261,90,0.12761868151979738,8.787963905398546e-05
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,RIDRETH3_3,-0.45152515234861595,0.04745473867781745,-9.514859104253793,1.819593024302848e-21,-0.5445364401571382,-0.35851386454009376,5261,90,0.12761868151979738,7.516318877312534e-20
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,RIDRETH3_4,-0.25451956532227127,0.05537480330942543,-4.59630644464879,4.3004608361241805e-06,-0.3630541798087451,-0.14598495083579743,5261,90,0.12761868151979738,2.2420849213579464e-05
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,RIDRETH3_6,-0.5527332265113312,0.05018618701499008,-11.013652548384194,3.2841365460956894e-28,-0.6510981530607117,-0.4543682999619506,5261,90,0.12761868151979738,1.763581325253385e-26
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,RIDRETH3_7,-0.15004419724946003,0.0959796091519734,-1.5632924386249705,0.11798382600436359,-0.33816423118732786,0.03807583668840783,5261,90,0.12761868151979738,0.189692558575878
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_2,0.012037823550312507,0.06983166218711746,0.17238346007082792,0.8631360744831558,-0.12483223433643771,0.14890788143706274,5261,90,0.12761868151979738,0.8795143681166123
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_3,0.042167372356248206,0.058837618823067046,0.7166736723838434,0.4735754745014739,-0.0731543605369632,0.1574891052494596,5261,90,0.12761868151979738,0.5620331158075749
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_4,0.09666974680163393,0.059057300227510184,1.6368805622544025,0.10165542813482548,-0.01908256164428604,0.2124220552475539,5261,90,0.12761868151979738,0.1711252818445181
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_5,-0.08263756095567187,0.05986984785575838,-1.380286804048119,0.16749835632053886,-0.19998246275295828,0.034707340841614545,5261,90,0.12761868151979738,0.24642908861405305
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_7,-0.3117423995801649,0.08277996607531579,-3.7659160103609124,0.00016593957240118663,-0.47399113308778384,-0.14949366607254597,5261,90,0.12761868151979738,0.0006188163220794251
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,DMDEDUC2_9,-0.6148912378695348,0.19205989092599335,-3.201559861899909,0.0013668567141338437,-0.9913286240844817,-0.23845385165458788,5261,90,0.12761868151979738,0.003707081088332697
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,cycle_2015-2016,-0.0047349206028104995,0.04823846071273996,-0.09815654423566607,0.9218079884463606,-0.09928230359978082,0.08981246239415983,5261,90,0.12761868151979738,0.9287258720369523
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,response_vulnerability_index,cycle_2017-2018,0.0896883882864225,0.05166433080548538,1.7359827735715097,0.08256688053570932,-0.011573700092328845,0.19095047666517384,5261,90,0.12761868151979738,0.14349001568827155
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,Intercept,0.42869757985808155,0.08402497662608314,5.102025577059246,3.3603732256321535e-07,0.2640086256709586,0.5933865340452045,2491,90,0.12382207842787218,1.99135012101993e-06
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,ln_Sigma_DEHP_z,0.11766547137946148,0.0347668331353657,3.3844172956831433,0.000713295042841886,0.049522478434144715,0.18580846432477827,2491,90,0.12382207842787218,0.0021398851285256582
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,RIDAGEYR,0.2094073468438123,0.027822354280701934,7.526586166328162,5.208411332967845e-14,0.1548755324536365,0.2639391612339881,2491,90,0.12382207842787218,8.740365268136665e-13
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,INDFMPIR,0.0016643368613414346,0.021744273131726385,0.07654138868008667,0.9389883871294445,-0.040954438476842284,0.044283112199525146,2491,90,0.12382207842787218,0.9424986240906762
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,DR1TKCAL,0.0271433619877236,0.025623840011559415,1.059301103014954,0.28946267278731885,-0.023079364434932855,0.07736608841038005,2491,90,0.12382207842787218,0.38477365544741476
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,ln_URXUCR,0.05703681170833888,0.03378298555010949,1.688329517938477,0.09134799195693057,-0.009177839969875715,0.12325146338655348,2491,90,0.12382207842787218,0.15672163476316842
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,ever_smoker,0.051979910008737466,0.028383230672521752,1.831359883181305,0.06704684494950511,-0.003651222109405168,0.10761104212688011,2491,90,0.12382207842787218,0.11843472282198764
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,alcohol_ever,-0.06205007936391418,0.03244813276633373,-1.9122850553759347,0.055839641625712526,-0.1256484195859283,0.0015482608580999271,2491,90,0.12382207842787218,0.10062378373492492
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,any_physical_activity,-0.09869231043449272,0.028586162000112405,-3.4524505400236887,0.0005555193093168239,-0.15472118795471304,-0.04266343291427241,2491,90,0.12382207842787218,0.0017547874653125553
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,RIAGENDR_2,-0.15796942870446457,0.0476150292414359,-3.3176379647583047,0.0009078206917438924,-0.2512948860176789,-0.0646439713912502,2491,90,0.12382207842787218,0.002591167435507625
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_2,-0.33203359557757334,0.09433527704406869,-3.5197182430753235,0.00043200545647109026,-0.516930738583948,-0.1471364525711987,2491,90,0.12382207842787218,0.0014232327001532238
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_3,-0.5133483842307587,0.07455007145946535,-6.885954287916121,5.7401422375916655e-12,-0.6594665242913107,-0.3672302441702066,2491,90,0.12382207842787218,6.700992133884184e-11
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_4,-0.43062827460726394,0.07754041222642735,-5.553597952894259,2.7984872930590618e-08,-0.5826074825710615,-0.27864906664346634,2491,90,0.12382207842787218,2.0586132553050908e-07
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_6,-0.49021278527099404,0.08842811736728745,-5.543630237369956,2.962641280473964e-08,-0.6635318953108774,-0.31689367523111067,2491,90,0.12382207842787218,2.149916712992593e-07
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_7,-0.4116437278720809,0.1241250771511895,-3.3163623122721746,0.0009119751309328512,-0.6549288790884124,-0.1683585766557495,2491,90,0.12382207842787218,0.002591167435507625
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_2,0.05761759932166119,0.09236458544403507,0.6238061811750615,0.5327548797777051,-0.12341698814864754,0.23865218679196992,2491,90,0.12382207842787218,0.6048401066398047
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_3,-0.002178034010214762,0.08210828132758279,-0.026526362201215518,0.978837506998416,-0.16311026541227702,0.15875419739184748,2491,90,0.12382207842787218,0.9788375069984161
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_4,0.059108040869360834,0.08480340573165222,0.6970007909399234,0.48580229882495685,-0.10710663436467752,0.22532271610339918,2491,90,0.12382207842787218,0.5720961282214951
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_5,-0.09598543255579566,0.08516580315420126,-1.1270419464254258,0.25972474645226057,-0.2629104067380301,0.07093954162643883,2491,90,0.12382207842787218,0.35131533714071517
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_7,-0.36009177142012794,0.11042923215254319,-3.2608374105391715,0.0011108371654819484,-0.5765330664391126,-0.14365047640114328,2491,90,0.12382207842787218,0.0030907749112114315
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_9,0.0,0.0,,,0.0,0.0,2491,90,0.12382207842787218,
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,cycle_2015-2016,0.040172140854629945,0.07151869050296525,0.5617012919575808,0.5743195539549683,-0.10000449253118193,0.18034877424044182,2491,90,0.12382207842787218,0.635896083451171
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_core_partial,cycle_2017-2018,0.06462843295088933,0.06847256581629117,0.9438587875366685,0.3452418145549957,-0.06957779604904138,0.19883466195082003,2491,90,0.12382207842787218,0.4435283598469682
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,Intercept,0.42834346800902656,0.08226853627135106,5.206649922592479,1.9228035265659848e-07,0.2670971369171785,0.5895897991008746,2491,90,0.1256645149164849,1.244030715380643e-06
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,pct_oxidative_10_z,0.11451194350486789,0.03240781007153722,3.533467496016961,0.0004101465191981313,0.05099263576465493,0.17803125124508085,2491,90,0.1256645149164849,0.0013680042286297919
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,RIDAGEYR,0.19229162253856613,0.02893925164389375,6.644664654939,3.039082008720264e-11,0.13557068931653438,0.2490125557605979,2491,90,0.1256645149164849,3.3999729972557956e-10
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,INDFMPIR,0.004411043419977473,0.02162193423705383,0.20400780853445583,0.8383473969067844,-0.037967947684648035,0.04679003452460298,2491,90,0.1256645149164849,0.8607888186213063
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,DR1TKCAL,0.026262085478245815,0.02588045629544228,1.0147458444490696,0.3102269947289109,-0.024463608860821058,0.0769877798173127,2491,90,0.1256645149164849,0.4063216979742077
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,ln_URXUCR,0.07723365285609043,0.031729158641652426,2.434153824510872,0.014926650159787454,0.015044501918451678,0.13942280379372918,2491,90,0.1256645149164849,0.03094830554365198
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,ever_smoker,0.05614152749930854,0.029018139610755524,1.9347045762540815,0.05302655849376766,-0.0007340261377722854,0.11301708113638936,2491,90,0.1256645149164849,0.0962491165861656
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,alcohol_ever,-0.06785308152637087,0.03215060551409095,-2.110476006326919,0.0348173757331897,-0.13086826833398912,-0.004837894718752608,2491,90,0.1256645149164849,0.06653712017339099
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,any_physical_activity,-0.0953966498414683,0.028691561760258246,-3.32490265390871,0.0008844941169703244,-0.15163211089157447,-0.039161188791362135,2491,90,0.1256645149164849,0.0025536201118981946
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,RIAGENDR_2,-0.17069514367909558,0.047182953228688554,-3.6177291161017906,0.0002971992066799678,-0.26317373200732513,-0.07821655535086601,2491,90,0.1256645149164849,0.0010101011011844476
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_2,-0.3415555034220534,0.09189066021686114,-3.7169773578292444,0.0002016205047513996,-0.5216611974471013,-0.16144980939700554,2491,90,0.1256645149164849,0.0007315554800777134
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_3,-0.5344469409247922,0.07204333040234362,-7.418409697886569,1.185349516213089e-13,-0.6756518685133857,-0.3932420133361987,2491,90,0.1256645149164849,1.8721549711953786e-12
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_4,-0.4210436788906905,0.0790858466681838,-5.323881536695695,1.0157607092794366e-07,-0.5760519383603308,-0.26603541942105025,2491,90,0.1256645149164849,7.272846678440766e-07
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_6,-0.4864592104528696,0.08655055337456463,-5.620521088381968,1.903823497065071e-08,-0.6560982950670162,-0.31682012583872293,2491,90,0.1256645149164849,1.4605045970342045e-07
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_7,-0.43190036927453035,0.12289723522076658,-3.514321282319213,0.0004408792260891862,-0.6727789503072328,-0.19102178824182786,2491,90,0.1256645149164849,0.001443610636645689
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_2,0.06115943671878557,0.09125953459509628,0.670170377157193,0.5027491853349416,-0.11770925108760313,0.24002812452517427,2491,90,0.1256645149164849,0.5795011089441044
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_3,-0.012680912046145723,0.08125775068976529,-0.1560578767994735,0.8759874009238499,-0.1719461033980857,0.14658427930579426,2491,90,0.1256645149164849,0.887557045841712
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_4,0.059851736464971585,0.08365438184854927,0.7154644519796847,0.47432209894342464,-0.10411085195818498,0.22381432488812814,2491,90,0.1256645149164849,0.5620331158075749
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_5,-0.09946309570253065,0.08430166811421608,-1.17984730228319,0.2380609522705066,-0.26469436520639417,0.06576817380133287,2491,90,0.1256645149164849,0.32364235789686596
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_7,-0.17576990666309666,0.09819392614209416,-1.7900282998028219,0.0734493620302079,-0.3682300019016012,0.016690188575407883,2491,90,0.1256645149164849,0.12931904068925126
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_9,0.0,0.0,,,0.0,0.0,2491,90,0.1256645149164849,
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,cycle_2015-2016,0.04219732051619235,0.0694942604750528,0.6072058358163324,0.5437143198491707,-0.09401143001491113,0.17840607104729583,2491,90,0.1256645149164849,0.6121060581949784
pct_oxidative_10,survey_weighted_standardized_wls,msi_core_partial,cycle_2017-2018,0.060864950691260744,0.06442350022649544,0.9447631761279066,0.3447797954911088,-0.06540510975267033,0.18713501113519182,2491,90,0.1256645149164849,0.4435283598469682
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,Intercept,0.4298356839906175,0.08363871324601559,5.139195323657065,2.759174758673348e-07,0.26590380602842695,0.593767561952808,2491,90,0.13028982612208084,1.683723687963168e-06
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,ln_oxidative_to_MEHP_z,0.1335904090517128,0.03119897746149038,4.281884212923534,1.853174093510063e-05,0.07244041322719165,0.19474040487623395,2491,90,0.13028982612208084,8.505593916366699e-05
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,RIDAGEYR,0.18713674413940212,0.029358964025441952,6.374092218554877,1.8404982510802231e-10,0.1295931746495359,0.24468031362926834,2491,90,0.13028982612208084,1.8648067185473205e-09
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,INDFMPIR,0.003505909502684754,0.02162908203077946,0.16209238550649713,0.8712331023880803,-0.038887091277642984,0.045898910283012496,2491,90,0.13028982612208084,0.8860836666333316
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,DR1TKCAL,0.024993944970858734,0.026261347565420125,0.9517388591196951,0.34122943661723126,-0.026478296257364708,0.07646618619908217,2491,90,0.13028982612208084,0.44154266858663416
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,ln_URXUCR,0.06985128049481995,0.03127107088346623,2.233734839306447,0.025500525211270057,0.00855998156322614,0.13114257942641377,2491,90,0.13028982612208084,0.048906364423042935
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,ever_smoker,0.05520436269959324,0.02879726308364794,1.9170003253170314,0.055237890320217836,-0.0012382729443567234,0.11164699834354319,2491,90,0.13028982612208084,0.09987456936685851
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,alcohol_ever,-0.06641390451025916,0.03180883451998682,-2.087907510994423,0.03680617851906593,-0.12875922016943334,-0.004068588851084999,2491,90,0.13028982612208084,0.06984069916868695
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,any_physical_activity,-0.09324464281667696,0.028407219427034044,-3.282427660904385,0.0010291738816656873,-0.1489227928936637,-0.03756649273969024,2491,90,0.13028982612208084,0.002908770391865653
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,RIAGENDR_2,-0.1705297996533615,0.046654199580749095,-3.6551864823703277,0.0002569951015498484,-0.26197203083162973,-0.0790875684750933,2491,90,0.13028982612208084,0.0008961452567030427
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_2,-0.34464215665448633,0.09059872143766971,-3.8040509974701346,0.0001423488545395731,-0.522215650672319,-0.1670686626366537,2491,90,0.13028982612208084,0.0005345547894248304
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_3,-0.536513649168409,0.07170672026930396,-7.482055338097489,7.316912108217205e-14,-0.6770588208962448,-0.3959684774405733,2491,90,0.13028982612208084,1.190661152155345e-12
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_4,-0.41562642825490387,0.07929448140142922,-5.241555539669783,1.5922853443231022e-07,-0.5710436118017052,-0.2602092447081026,2491,90,0.13028982612208084,1.0688215373768824e-06
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_6,-0.48744747780125025,0.08676703917304757,-5.61788765004518,1.9330612183251838e-08,-0.6575108745804235,-0.31738408102207705,2491,90,0.13028982612208084,1.4620477101980617e-07
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,RIDRETH3_7,-0.4289376364630299,0.12286454104342669,-3.491142626019505,0.0004809594269212984,-0.6697521369081462,-0.1881231360179136,2491,90,0.13028982612208084,0.0015653043167074983
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_2,0.04758290605283393,0.09126480061265951,0.5213719389448117,0.6021076955001253,-0.1312961031479787,0.2264619152536466,2491,90,0.13028982612208084,0.6558455019950655
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_3,-0.025827757714964178,0.08103390487630081,-0.31872779368574855,0.7499329366856731,-0.18465421127251377,0.13299869584258542,2491,90,0.13028982612208084,0.7866015366689636
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_4,0.059755111317197046,0.08387734746521422,0.7124105986062423,0.4762105543620979,-0.10464448971462281,0.2241547123490169,2491,90,0.13028982612208084,0.5620331158075749
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_5,-0.10235687455862197,0.08460317444123379,-1.2098467372488497,0.22633770837145561,-0.2681790964634402,0.06346534734619624,2491,90,0.13028982612208084,0.31085255599864875
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_7,-0.14334581358766596,0.09854829162971254,-1.4545743129295086,0.14578714658649317,-0.3365004651819026,0.04980883800657063,2491,90,0.13028982612208084,0.22216753025432515
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,DMDEDUC2_9,0.0,0.0,,,0.0,0.0,2491,90,0.13028982612208084,
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,cycle_2015-2016,0.04707719888145889,0.06958878877687133,0.6765055076961702,0.4987197503637093,-0.08931682712120892,0.1834712248841267,2491,90,0.13028982612208084,0.578640017160721
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_core_partial,cycle_2017-2018,0.0625195582012602,0.06496127388392287,0.9624127493708685,0.33584231188898656,-0.06480453861122862,0.18984365501374903,2491,90,0.13028982612208084,0.4388012688184569
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,Intercept,0.44744120062301773,0.08686760313933614,5.150840871081932,2.593211484164585e-07,0.2771806984699189,0.6177017027761166,2466,90,0.13691027428007763,1.600637433329175e-06
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,ln_Sigma_DEHP_z,0.11946618142611165,0.03440867121234367,3.4719789290571232,0.0005166368854908268,0.052025185849918054,0.18690717700230525,2466,90,0.13691027428007763,0.0016416213462045798
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDAGEYR,0.2297380747751875,0.02611495590874337,8.79718409550408,1.402920521477989e-18,0.1785527611940505,0.2809233883563245,2466,90,0.13691027428007763,3.424401454698546e-17
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,INDFMPIR,-0.007711397957184984,0.021604072570287177,-0.35694186510883763,0.7211353274732273,-0.05005538019494785,0.03463258428057788,2466,90,0.13691027428007763,0.763806056909513
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,DR1TKCAL,0.014763115462998579,0.02513155664878312,0.5874333878046275,0.5569126756928013,-0.03449473556861634,0.0640209664946135,2466,90,0.13691027428007763,0.6224213852670819
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,ln_URXUCR,0.03406152212682767,0.032088855659356236,1.0614751267048146,0.28847403091087914,-0.028832634965510556,0.0969556792191659,2466,90,0.13691027428007763,0.38477365544741476
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,ever_smoker,0.06855652244906334,0.028794424695500625,2.3808957176274435,0.017270600301439468,0.012119450045882114,0.12499359485224457,2466,90,0.13691027428007763,0.03499740513914337
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,alcohol_ever,-0.053988623402213776,0.03062284558420388,-1.7630178506357561,0.07789747903982697,-0.11400940074725338,0.006032153942825823,2466,90,0.13691027428007763,0.13625715389051166
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,any_physical_activity,-0.0967729777388909,0.026932017693039344,-3.5932316264556055,0.0003266020165830674,-0.14955973241724801,-0.04398622306053379,2466,90,0.13691027428007763,0.0010961580181569198
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,RIAGENDR_2,-0.21380382584567617,0.0427192825377403,-5.004855258437251,5.59040211226227e-07,-0.2975336196196472,-0.13007403207170518,2466,90,0.13691027428007763,3.228006380951439e-06
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_2,-0.3280988219030383,0.09598031587307736,-3.4183969798235534,0.0006299115886226973,-0.5162202410142699,-0.13997740279180668,2466,90,0.13691027428007763,0.001944037489025221
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_3,-0.501083970911743,0.07607487076333379,-6.586721290274647,4.496451957208136e-11,-0.6501907176078772,-0.35197722421560873,2466,90,0.13691027428007763,4.927744287797488e-10
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_4,-0.48141958685599867,0.0800015773170549,-6.017626189394751,1.7699333055909087e-09,-0.6382226783974263,-0.32461649531457104,2466,90,0.13691027428007763,1.6674634826356454e-08
